user_id,group,load_speed,converted,purchase_amount
1777,Test,1.175599771,0,0
1778,Control,1.662999119,0,0
1779,Test,2.782166555,0,0
1780,Test,1.836741862,0,0
1781,Test,1.199916115,0,0
1782,Test,4.374598656,0,0
1783,Test,4.924770117,0,0
1784,Test,4.172571496,0,0
1785,Control,4.415139687,0,0
1786,Test,1.967908521,0,0
1787,Test,4.842507902,1,46.65
1788,Test,1.787702818,1,77.27
1789,Control,4.805719241,0,0
1790,Test,4.979277176,0,0
1791,Control,3.846891223,0,0
1792,Test,4.924574927,1,51.31
1793,Control,3.278159118,0,0
1794,Control,2.038167133,0,0
1795,Test,2.747983543,0,0
1796,Test,3.374243742,0,0
1797,Control,1.292326248,0,0
1798,Test,3.489373058,0,0
1799,Control,4.924711347,0,0
1800,Control,1.760430599,0,0
1801,Control,4.170380465,0,0
1802,Control,4.631595175,0,0
1803,Control,4.774806371,1,49.12
1804,Test,4.840542418,0,0
1805,Control,3.085838555,0,0
1806,Control,4.909231632,0,0
1807,Test,4.029240829,0,0
1808,Control,1.646685745,1,86
1809,Test,2.907600426,0,0
1810,Test,3.873324701,1,46.99
1811,Test,1.989361263,0,0
1812,Control,3.562460734,0,0
1813,Control,3.666401916,0,0
1814,Control,1.650798975,0,0
1815,Test,3.26034125,0,0
1816,Control,4.086507644,1,54.85
1817,Test,2.995582658,1,64.41
1818,Control,1.048412467,0,0
1819,Test,1.036153876,1,88.36
1820,Control,2.428117376,0,0
1821,Control,4.704776274,0,0
1822,Control,1.914707118,0,0
1823,Test,3.537454755,0,0
1824,Test,1.888303483,0,0
1825,Control,2.286679959,0,0
1826,Control,4.392168358,0,0
1827,Test,3.915445769,0,0
1828,Test,1.381597109,0,0
1829,Test,2.714808084,0,0
1830,Control,1.116679055,0,0
1831,Test,2.923560586,0,0
1832,Control,3.649736047,0,0
1833,Test,1.474010494,0,0
1834,Control,2.155539756,0,0
1835,Test,2.591346502,0,0
1836,Test,4.678124099,0,0
1837,Test,4.973020062,0,0
1838,Test,1.179645196,0,0
1839,Test,4.044031694,0,0
1840,Control,2.486896266,0,0
1841,Test,2.569832745,1,71.61
1842,Test,4.017059893,1,63.82
1843,Test,4.673705729,0,0
1844,Control,4.803714378,0,0
1845,Test,3.308490344,0,0
1846,Control,2.428484637,0,0
1847,Test,4.150196343,1,49.2
1848,Test,2.004005533,0,0
1849,Control,3.256296115,0,0
1850,Test,2.434313846,0,0
1851,Control,3.626524295,1,63.96
1852,Control,1.961595652,0,0
1853,Test,1.766371783,0,0
1854,Control,4.672956347,0,0
1855,Test,1.407214732,0,0
1856,Test,3.023831631,0,0
1857,Control,1.883411132,0,0
1858,Control,1.155719853,1,91.23
1859,Control,1.144075273,1,97.84
1860,Control,1.700887088,1,80.58
1861,Test,4.467081418,0,0
1862,Test,2.129914976,1,80.32
1863,Control,4.801836682,0,0
1864,Test,3.326489172,0,0
1865,Test,2.746456759,0,0
1866,Test,3.320355339,0,0
1867,Test,3.066793541,0,0
1868,Control,4.035105015,0,0
1869,Control,2.129984264,0,0
1870,Test,2.412201566,1,66.86
1871,Control,4.57637721,0,0
1872,Control,4.785826053,0,0
1873,Control,4.57023291,0,0
1874,Test,2.677791976,0,0
1875,Test,4.121462012,0,0
1876,Test,2.905342933,0,0
1877,Control,2.990159409,0,0
1878,Test,1.818720436,0,0
1879,Test,3.364521213,0,0
1880,Control,1.744543591,0,0
1881,Test,2.326258796,0,0
1882,Test,4.420120806,0,0
1883,Control,1.828303237,0,0
1884,Control,1.284633141,0,0
1885,Control,1.27603037,0,0
1886,Test,4.763138082,1,40.41
1887,Test,3.027681752,0,0
1888,Test,2.637648287,0,0
1889,Control,4.243514324,0,0
1890,Control,4.343303712,0,0
1891,Test,2.328764132,0,0
1892,Test,3.77447223,0,0
1893,Control,4.084491263,0,0
1894,Control,3.618602747,0,0
1895,Control,1.606380299,0,0
1896,Control,4.503532334,0,0
1897,Test,3.156378211,0,0
1898,Control,2.129889705,0,0
1899,Test,2.700912742,0,0
1900,Test,1.150284362,1,92.72
1901,Test,1.511467205,0,0
1902,Control,4.062187002,0,0
1903,Control,1.000046539,0,0
1904,Control,2.666263314,0,0
1905,Control,3.090040724,1,69.07
1906,Test,1.21853768,0,0
1907,Control,4.892312652,1,56.97
1908,Control,1.904501325,0,0
1909,Test,2.216794879,0,0
1910,Control,2.215770049,0,0
1911,Test,1.921666648,1,73.92
1912,Test,1.005895288,0,0
1913,Test,3.917379176,0,0
1914,Test,4.867381999,0,0
1915,Test,1.897173933,0,0
1916,Test,3.652188767,1,66.08
1917,Test,3.967585308,0,0
1918,Test,4.393701516,0,0
1919,Control,2.690516788,0,0
1920,Control,2.211723623,0,0
1921,Control,2.301180536,1,86.33
1922,Control,3.850485332,0,0
1923,Test,4.267117866,0,0
1924,Control,1.726455871,1,84.83
1925,Test,2.483764033,0,0
1926,Control,4.607760787,0,0
1927,Control,4.226774079,0,0
1928,Control,4.939433611,0,0
1929,Test,4.016993039,0,0
1930,Control,2.572780804,1,75.66
1931,Test,3.362551336,0,0
1932,Test,3.644057017,0,0
1933,Control,1.313823265,1,86.9
1934,Control,3.177987836,0,0
1935,Control,3.837283314,0,0
1936,Test,1.669285216,0,0
1937,Control,4.12252687,1,50.92
1938,Test,3.335091122,0,0
1939,Test,4.808887143,0,0
1940,Control,1.169689193,0,0
1941,Control,2.06130455,0,0
1942,Test,3.406215517,0,0
1943,Test,2.186239649,1,84.92
1944,Test,3.857696656,0,0
1945,Control,4.03602113,0,0
1946,Test,1.410063856,1,82.85
1947,Control,3.055417857,0,0
1948,Test,3.035562222,0,0
1949,Test,2.477123081,1,77.75
1950,Control,4.73169945,0,0
1951,Test,4.310025279,0,0
1952,Control,3.788837528,0,0
1953,Control,3.857306543,0,0
1954,Test,2.846864575,0,0
1955,Control,4.683978084,0,0
1956,Control,3.778381709,0,0
1957,Test,3.915924247,0,0
1958,Control,4.446763615,0,0
1959,Control,2.096286357,0,0
1960,Control,4.228283615,0,0
1961,Test,1.780962412,0,0
1962,Control,2.381367809,0,0
1963,Test,2.342441817,0,0
1964,Test,4.914101874,0,0
1965,Control,4.426148895,0,0
1966,Control,3.804679446,0,0
1967,Control,3.908227046,1,53.1
1968,Test,3.248291178,0,0
1969,Control,4.788362668,1,46.22
1970,Control,2.985035012,0,0
1971,Control,2.522070839,0,0
1972,Control,1.652141348,1,90.65
1973,Control,4.144822609,0,0
1974,Test,3.937775728,0,0
1975,Test,2.537420154,0,0
1976,Control,1.100773656,0,0
1977,Control,4.355989311,0,0
1978,Control,1.045671934,0,0
1979,Control,3.814799119,0,0
1980,Test,4.881028439,0,0
1981,Control,2.750645313,1,70.76
1982,Test,1.93989362,0,0
1983,Test,3.81948404,0,0
1984,Control,4.268512568,0,0
1985,Test,3.185721264,0,0
1986,Test,4.868141101,0,0
1987,Test,1.206674887,0,0
1988,Test,3.019182393,0,0
1989,Control,3.873815789,0,0
1990,Control,4.450561885,0,0
1991,Test,1.717022448,1,90.1
1992,Control,4.200013927,0,0
1993,Control,3.210828303,0,0
1994,Control,2.586214728,0,0
1995,Control,1.526860114,0,0
1996,Control,4.461183036,1,55
1997,Test,1.629092833,0,0
1998,Control,2.239151437,0,0
1999,Control,2.160182128,0,0
2000,Control,4.485656137,0,
